VERTEX_SE3:QUAT 199 160.344 119.369 0 0 0 0.895251 0.445563
VERTEX_SE3:QUAT 200 159.657 120.556 0 0 0 0.836353 0.548191
VERTEX_SE3:QUAT 201 159.14 121.77 0 0 0 0.852218 0.523188
VERTEX_SE3:QUAT 202 158.514 122.941 0 0 0 0.862476 0.506097
VERTEX_SE3:QUAT 203 157.953 124.19 0 0 0 0.811997 0.583662
VERTEX_SE3:QUAT 204 157.569 125.473 0 0 0 0.797072 0.603884
VERTEX_SE3:QUAT 205 157.184 126.71 0 0 0 0.809874 0.586604
VERTEX_SE3:QUAT 206 156.775 127.989 0 0 0 0.807575 0.589765
VERTEX_SE3:QUAT 207 156.437 129.292 0 0 0 0.761386 0.648299
VERTEX_SE3:QUAT 208 156.188 130.578 0 0 0 0.799102 0.601195
VERTEX_SE3:QUAT 209 155.793 131.815 0 0 0 0.813752 0.581212
VERTEX_SE3:QUAT 210 155.312 133.052 0 0 0 0.837869 0.545871
VERTEX_SE3:QUAT 211 154.684 134.256 0 0 0 0.869329 0.494234
VERTEX_SE3:QUAT 212 153.933 135.326 0 0 0 0.901299 0.433198
VERTEX_SE3:QUAT 213 153.056 136.341 0 0 0 0.917033 0.398811
VERTEX_SE3:QUAT 214 152.309 137.438 0 0 0 0.84554 0.533912
VERTEX_SE3:QUAT 215 151.741 138.675 0 0 0 0.840731 0.541452
VERTEX_SE3:QUAT 216 151.184 139.888 0 0 0 0.841477 0.540294
VERTEX_SE3:QUAT 217 150.625 141.106 0 0 0 0.844097 0.53619
VERTEX_SE3:QUAT 218 150.075 142.303 0 0 0 0.841009 0.54102
VERTEX_SE3:QUAT 219 149.528 143.487 0 0 0 0.844406 0.535703
VERTEX_SE3:QUAT 220 148.941 144.729 0 0 0 0.843625 0.536933
VERTEX_SE3:QUAT 221 148.397 145.89 0 0 0 0.843485 0.537153
VERTEX_SE3:QUAT 222 147.836 147.07 0 0 0 0.8477 0.530477
VERTEX_SE3:QUAT 223 147.314 148.309 0 0 0 0.811168 0.584813
VERTEX_SE3:QUAT 224 147 149.611 0 0 0 0.766018 0.64282
VERTEX_SE3:QUAT 225 146.778 150.875 0 0 0 0.764046 0.645162
VERTEX_SE3:QUAT 226 146.543 152.142 0 0 0 0.787734 0.616016
VERTEX_SE3:QUAT 227 146.081 153.462 0 0 0 0.818892 0.573948
VERTEX_SE3:QUAT 228 145.638 154.669 0 0 0 0.816477 0.577378
VERTEX_SE3:QUAT 229 145.209 155.935 0 0 0 0.808053 0.58911
VERTEX_SE3:QUAT 230 144.806 157.198 0 0 0 0.807478 0.589897
VERTEX_SE3:QUAT 231 144.403 158.44 0 0 0 0.809319 0.587369
VERTEX_SE3:QUAT 232 144.007 159.711 0 0 0 0.794276 0.607557
VERTEX_SE3:QUAT 233 143.762 161.009 0 0 0 0.757894 0.652378
VERTEX_SE3:QUAT 234 143.509 162.309 0 0 0 0.781137 0.624359
VERTEX_SE3:QUAT 235 143.177 163.554 0 0 0 0.804778 0.593576
VERTEX_SE3:QUAT 236 142.831 164.811 0 0 0 0.782323 0.622873
VERTEX_SE3:QUAT 237 142.547 166.103 0 0 0 0.75614 0.65441
VERTEX_SE3:QUAT 238 142.373 167.424 0 0 0 0.753582 0.657354
VERTEX_SE3:QUAT 239 142.19 168.707 0 0 0 0.756176 0.654368
VERTEX_SE3:QUAT 240 142.006 170.045 0 0 0 0.751902 0.659275
VERTEX_SE3:QUAT 241 141.83 171.397 0 0 0 0.749143 0.662408
VERTEX_SE3:QUAT 242 141.661 172.688 0 0 0 0.750103 0.661321
VERTEX_SE3:QUAT 243 141.493 174.001 0 0 0 0.751305 0.659956
VERTEX_SE3:QUAT 244 141.321 175.34 0 0 0 0.75094 0.660371
VERTEX_SE3:QUAT 245 141.149 176.615 0 0 0 0.754616 0.656167
VERTEX_SE3:QUAT 246 141.034 178.004 0 0 0 0.732477 0.680791
VERTEX_SE3:QUAT 247 140.95 179.311 0 0 0 0.728881 0.684641
VERTEX_SE3:QUAT 248 140.828 180.628 0 0 0 0.743983 0.668198
VERTEX_SE3:QUAT 249 140.652 181.946 0 0 0 0.768656 0.639662
VERTEX_SE3:QUAT 250 140.447 183.256 0 0 0 0.749686 0.661794
VERTEX_SE3:QUAT 251 140.381 184.574 0 0 0 0.711763 0.70242
VERTEX_SE3:QUAT 252 140.364 185.905 0 0 0 0.703071 0.71112
VERTEX_SE3:QUAT 253 140.473 187.196 0 0 0 0.679108 0.734038
VERTEX_SE3:QUAT 254 140.548 188.56 0 0 0 0.68898 0.724781
VERTEX_SE3:QUAT 255 140.617 189.855 0 0 0 0.68706 0.726601
VERTEX_SE3:QUAT 256 140.599 191.148 0 0 0 0.739783 0.672845
VERTEX_SE3:QUAT 257 140.46 192.471 0 0 0 0.741432 0.671028
VERTEX_SE3:QUAT 258 140.394 193.829 0 0 0 0.70865 0.70556
VERTEX_SE3:QUAT 259 140.389 195.247 0 0 0 0.709992 0.70421
VERTEX_SE3:QUAT 260 140.404 196.592 0 0 0 0.691156 0.722706
VERTEX_SE3:QUAT 261 140.468 197.921 0 0 0 0.691425 0.722448
VERTEX_SE3:QUAT 262 140.525 199.284 0 0 0 0.692936 0.720999
VERTEX_SE3:QUAT 263 140.587 200.621 0 0 0 0.680939 0.73234
VERTEX_SE3:QUAT 264 140.803 201.917 0 0 0 0.63509 0.772438
VERTEX_SE3:QUAT 265 141.061 203.241 0 0 0 0.659556 0.751655
VERTEX_SE3:QUAT 266 141.18 204.58 0 0 0 0.646551 0.762871
VERTEX_SE3:QUAT 267 141.372 205.9 0 0 0 0.656448 0.754371
VERTEX_SE3:QUAT 268 141.801 207.118 0 0 0 0.607467 0.794345
VERTEX_SE3:QUAT 269 141.715 208.424 0 0 0 0.74607 0.665867
VERTEX_SE3:QUAT 270 141.837 209.713 0 0 0 0.599988 0.800009
VERTEX_SE3:QUAT 271 141.928 211.09 0 0 0 0.75843 0.651754
VERTEX_SE3:QUAT 272 141.766 212.403 0 0 0 0.725599 0.688118
VERTEX_SE3:QUAT 273 141.953 213.71 0 0 0 0.629491 0.777008
VERTEX_SE3:QUAT 274 142.252 214.98 0 0 0 0.652664 0.757648
VERTEX_SE3:QUAT 275 142.44 216.276 0 0 0 0.660564 0.75077
VERTEX_SE3:QUAT 276 142.669 217.618 0 0 0 0.632503 0.774558
VERTEX_SE3:QUAT 277 142.976 218.959 0 0 0 0.623778 0.781602
VERTEX_SE3:QUAT 278 143.268 220.302 0 0 0 0.630144 0.776479
VERTEX_SE3:QUAT 279 143.55 221.605 0 0 0 0.632693 0.774403
VERTEX_SE3:QUAT 280 143.834 222.919 0 0 0 0.634981 0.772528
VERTEX_SE3:QUAT 281 144.023 224.316 0 0 0 0.670579 0.741838
VERTEX_SE3:QUAT 282 144.152 225.65 0 0 0 0.672511 0.740087
VERTEX_SE3:QUAT 283 144.355 227.038 0 0 0 0.630385 0.776283
VERTEX_SE3:QUAT 284 144.639 228.409 0 0 0 0.630736 0.775997
VERTEX_SE3:QUAT 285 144.858 229.741 0 0 0 0.659058 0.752092
